text,entities,user,geo
Irish PM tests positive for Covid covid DUBLIN IrishPM MichealMartin positive tests ,"['covid', 'DUBLIN', 'IrishPM', 'MichealMartin', 'positive', 'tests']",631908927,
India reports 2 528 fresh COVID19 cases 3 997 recoveries and 149 deaths in the last 24 hours. Active case 29 ,['COVID19'],880453372335149056,
My mum the most supportive person in my life amp whom I respect most just gets too deep into CCP syndrome. Today ,['CCP'],1196158938426859525,
'Fully Vaccinated' ONLY if given booster dose SLnews SriLanka lka COVID Corona Vaccine VaccinationCard Booster Mandatory,"['SLnews', 'SriLanka', 'lka', 'COVID', 'Corona', 'Vaccine', 'VaccinationCard', 'Booster', 'Mandatory']",791722824,
Heres your new weekday BirdBreath cartoon parrot bird cartoon coronavirus. ,"['parrot', 'bird', 'cartoon', 'coronavirus']",50180715,
Remarks by Samdech Techo at the handover ceremony of COVID19 vaccine donating from Hungary to Camb ,['COVID19'],1153573257867436034,
How 40 year old apparel brand Sahiba is focusing on Tier II cities through Saundh India its new age vertical. ,[],1000985750819803136,
Since the start of the pandemic 996 072 Americans have died from COVID19 (16.4 of all deaths worldwide). That is ,['COVID19'],908781126495305728,
We are honored to have your visit of Wondfo booth on the first day of Expomed Eurasia We'll still be in Expomed un ,['Expomed'],1244836542331281408,
Happy Holi to everyone!! world southeastasia singapore australia philippines cambodia vietnam thailand ,"['world', 'southeastasia', 'singapore', 'australia', 'philippines', 'cambodia', 'vietnam', 'thailand']",1162984061213655040,
Everyone should be very concerned. I'm fully vaxxed but hospitalised this week with blood clots and 'ground glass l ,[],175339579,
 How to count the COVID19 cases who r checking self by home testing kits RAT?,['COVID19'],1172532374787092480,
There were 51269 new cases reported nationally of COVID19. This represents 4.3 of the peak in one day new cases r ,['COVID19'],785943112568803330,
During 2020 over 17 000 pets entered the care of local Maricopa County Facilities like this one. Covid Phoenix ,"['Covid', 'Phoenix']",1499162972848943108,
lie Cold weather and snow CANNOT kill the new coronavirus. coronavirus moronavirus covidiots covid19 WHO ,"['lie', 'coronavirus', 'moronavirus', 'covidiots', 'covid19', 'WHO']",1110611190118604800,
"He might be ""protected"" like reinforced armor for coronavirus but he neglected brain worms amp mad cow disease if n ",['coronavirus'],1446668268652187653,
 CEO sold more than 400 million in company stock during pandemic via ,[],72839240,
7 Day US Covid Deaths by County For MN 2022 03 14 Latest Covid Insights by Our Analytics Team using USAFacts ,[],3219670842,
Happy Holi to everyone!! world southeastasia singapore australia philippines cambodia vietnam thailand ,"['world', 'southeastasia', 'singapore', 'australia', 'philippines', 'cambodia', 'vietnam', 'thailand']",1162984061213655040,
The program is set to reveal the extent of undetected virus across the population. COVID COVID19 COVID19Vic ,"['COVID', 'COVID19', 'COVID19Vic']",32201814,
Oh okay guys jokes aside...what's your take on the new covid cases of Corona ???How did it land in SA COVID19,['COVID19'],1428899653962149890,
 ,[],1058996593494384640,
With the stage lights out temporarily due to COVID19 restrictions India born Hong Kong comedienne actor and produ ,['COVID19'],1257998445589041153,
Two thirds of organizations want to accelerate their ESG journey despite COVID19 disruptions. Discover how HR a ,"['ESG', 'COVID19', 'HR']",78429986,
'Fully Vaccinated' ONLY if given booster dose Details SLnews News1st SriLanka lka ,"['SLnews', 'News1st', 'SriLanka', 'lka']",339564751,
" New Podcast! ""42. Community Drug Take Back Program with Tyler Melton"" on collaboration covid19 drugs ","['collaboration', 'covid19', 'drugs']",1386319055540396032,
 COVID19 army ,['COVID19'],246830406,
"instastory from . repost from ""But seriously."" covid Victory ","['instastory', 'covid', 'Victory']",34216220,
Risk factors for developing Type2Diabetes could be higher in people recovering from COVID19 infection according ,"['Type2Diabetes', 'COVID19']",1334352958885044224,
"""Statistically there will be a higher proportion of sick people who go to a pharmacy....so masks do play a role i ",[],17383073,
Xi Jinping pledged to reduce the economic impact of his Covid fighting measures signaling a shift in a longstandin ,[],43855487,
Still worried about mixing COVID 19 vaccines for your child? Fear no more! CoronaVac for children are now available ,[],994869564918857729,
 The reality is that there is a significantly low amount of well paying jobs for women. Watch in co ,"['jobs', 'women']",1222754999819616256,
DISINFECT YOUR HOME ROOM BY ROOM Get the information you need to keep your home safe amp squeaky clean during COVID ,[],799258418137677824,
 TruthMatters Fourth vaccine offers little protection against COVID19 study ,"['TruthMatters', 'COVID19']",72839240,
The Chinese mainland recorded 2 461 confirmed COVID19 cases on Thursday with 2 388 linked to local transmissions ,['COVID19'],3910925474,
 A Nobel Prize for killing his people and getting the country destroyed? Isn't the prize for peace ,[],2536706751,
Happy Holi to everyone!! world southeastasia singapore australia philippines cambodia vietnam thailand ,"['world', 'southeastasia', 'singapore', 'australia', 'philippines', 'cambodia', 'vietnam', 'thailand']",1162984061213655040,
What's happening in china? COVID19,"['china', 'COVID19']",1424429401966620675,
7 Day US Covid Deaths by County For MI 2022 03 14 Latest Covid Insights by Our Analytics Team using USAFacts ,[],3219670842,
So called swedish academic see covid containment strategy by China the same as Russian invasion of Ukraine... ,"['swedish', 'covid', 'China', 'Russian', 'Ukraine']",1382319109061369856,
"""They abused their power they manipulated data they lied and they now want us all to forget what they said and d ",[],358591568,
"Note ""All leading indicators rising now"" Dammit. Just when the UCP forced (with threats) the municipalities and un ",[],15770226,
Recent studies have shown that COVID19 vaccination is safe for expectant mothers and can protect them against infe ,['COVID19'],1457639583768879106,
Alabama Geoargia Mississippi NorthCarolina are the only 4 states with less 20 of the population with ,"['Alabama', 'Geoargia', 'Mississippi', 'NorthCarolina']",1258529479187509250,
Shanghai based Bilibili said today it will gift Shanghai residents one million membership cards which can be claim ,[],714684004495204352,
India reports 2 528 fresh cases of COVID 19 infection 149 deaths in last 24 hours India ,['India'],110078466,
DoctoriDuniya Wishes You amp Your Family Happy Holi Safe Holi . ,[],1328318207170551808,
Baiya Phytopharm is accepting volunteers for the first human trial of its Baiya SARS CoV 2 Vax 2 Covid 19 vaccine. ,[],18921618,
Many countries reduce their COVID funds and redirected the money to the war amidst the fourth wave is steeping. ,"['COVID', 'war']",987371828258549760,
Russia presents new evidence from US funded Ukraine biolabs will not dare to invest ,[],358134683,
Are you curious about what happened to stray animals in Phoenix during the Covid pandemic? Follow our page to learn ,[],1499162972848943108,
Huddled around a TV P amp O staff watched a video to learn they had all been sacked As th ,[],1346483451696918528,
7 Day US Covid Deaths by County For MI 2022 03 14 Latest Covid Insights by Our Analytics Team using USAFacts ,[],3219670842,
Cases of COVID19 are rising as are hospital admissions amp a 4th shot is recommended. But is the strategy itself fla ,['COVID19'],604883169,
 China Xi Signals Tweaks to Covid Strategy as Economy Under Strain Bloomberg Link (Chinese) ,"['China', 'Covid']",537175623,
Conference migration Governance and covid19 Submit your Abstract ,"['Conference', 'migration', 'Governance', 'covid19']",576134765,
India logs 2 528 new COVID19 cases daily positivity rate at 0.40 pc ,"['India', 'COVID19']",178719304,
Meanwhile in China to keep factory lines open in the face of COVID curbs Chinese firms are asking workers to eat ,"['China', 'COVID']",1251752192417071104,
Ain t over till it s over. Covid ,['Covid'],20931820,
To limit Virushka transmission its devastating impacts and opportunities for further mutations this must change. ,[],1476816520810733571,
Last nights elation has been replaced by the reminder that the world is so fucked up atm!! auspol COVID19 Ukraine ClimateCrisis,"['auspol', 'COVID19', 'Ukraine', 'ClimateCrisis']",558804921,
Cases 465 943 045 ( 15 703) Deaths 6 065 340 ( 0) Recovered 0 ( 0) Active Cases 465 943 045 (100 ) Completed ,[],1237837670182793217,
 Hey First take a look in the mirror next look at your record of lies and deadly misi ,[],925802396609073153,
Moderna has sought emergency use authorization with for a second COVID19 booster shot as a surge in case ,"['Moderna', 'COVID19']",68927629,
7 Day US Covid Deaths by County For MA 2022 03 14 Latest Covid Insights by Our Analytics Team using USAFacts ,[],3219670842,
NowPlaying NOCHE DE SEXO WISIN amp YANDEL FT AVENTURA W LYRICS radioking bokaomw doffouradio bordeaux france ,"['NowPlaying', 'radioking', 'bokaomw', 'doffouradio', 'bordeaux', 'france']",1390289676695654401,
Dr. Jose synthesizes all speakers' important points and takeaways. StopCOVIDDeaths COVID19,"['StopCOVIDDeaths', 'COVID19']",150545002,
lockdown USAexposed usa coronavirus covid19 Work From Home again. Few people of Wuhan China brought global ,"['lockdown', 'USAexposed', 'usa', 'coronavirus', 'covid19', 'Home', 'Wuhan', 'China']",727923025174204416,
Decision makers chose to do the very things we knew for certain would cause harm. They inverted the precautionary ,[],358591568,
Moderna announced Thursday it had asked the United States drug regulator for emergency authorization for a second b ,[],196965482,
Bilibili is distributing free two week membership to Shanghai residents due to the current Covid 19 situation. ,[],1493805545265893377,
To officially close today's webinar we have Dr. Stella Marie L. Jose Deputy Director of Health Operations at UP P ,[],150545002,
Bilibili is distributing free two week membership to Shanghai residents due to the current Covid 19 situation. ,[],1407573988792967169,
Centre asks states to restart monitoring ILI SARI cases amid Covid surge in southeast Asia ,['Covid'],3046490198,
Comorbidities cardiac 1 get your heart health sorted people ! Actual cause of death most likely pneumonia ,[],91921151,
7 Day US Covid Deaths by County For MA 2022 03 14 Latest Covid Insights by Our Analytics Team using USAFacts ,[],3219670842,
Cases 465 927 342 ( 0) Deaths 6 065 340 ( 80) Recovered 0 ( 0) Active Cases 465 927 342 (100 ) Completed Cas ,[],1237837670182793217,
 Yes when I was in hospital with covid lots people there with post covid nasty severe eczema and ps ,[],233783459,
moorallertongolfclub In August 2021 Stephen Mack and Mark Moore lied to a judge to obtain money. Proof of this is ,['moorallertongolfclub'],1430814422939938816,
 National COVID19 Stats Update 17 March 2022 ,['COVID19'],1326525434025152514,
 Masks have already gone in some flights amp about time too! It now Should be upto the individual ,['Masks'],1461556525877678086,
In the last 24 hours India reported 2 528 new COVID19 cases and 149 deaths the Union Health Ministry ( ,"['India', 'COVID19']",141584822,
Happy Holi to All May all our dreams be fulfilled in the shine and glory of Colours. Hope that All start a new l ,[],1312474055392456706,
7 Day US Covid Deaths by County For MD 2022 03 14 Latest Covid Insights by Our Analytics Team using USAFacts ,[],3219670842,
 ,[],1298548637715374080,
Home working rule to end in Germany with transitional period until May 25 HomeOffice ,['HomeOffice'],1108025162052628480,
I wish you a blissful Holi and will pray to God to make your life blessed. May God grant you peace of mind and happ ,[],1226099473782149121,
There were 148 new cases of COVID19 reported in Cambodia this morning ,['COVID19'],1153573257867436034,
Is the Pfizer COVID19 vaccine causing a major outbreak of Japanese encephalitis in Australia?! Here are the ,"['Pfizer', 'COVID19', 'vaccine', 'Australia']",185257843,
In the last 24 hours India reported 2 528 new Covid19 cases and 149 deaths the UnionHealthMinistry announced ,"['India', 'Covid19', 'cases', 'UnionHealthMinistry']",1174335540130279425,
